"basee","base2"
18566.4927971821,26785.7870851953
18574.3908368729,26797.1815478899
18582.2892479657,26808.5765464044
18590.1880303227,26819.9720805399
18598.087183806,26831.3681500975
18605.986708278,26842.7647548787
18613.8866036012,26854.1618946849
18621.7868696379,26865.5595693179
18629.687506251,26876.9577785794
18637.5885133029,26888.3565222713
18645.4898906567,26899.7558001958
18653.3916381753,26911.1556121551
18661.2937557215,26922.5559579517
18669.1962431587,26933.956837388
18677.09910035,26945.3582502667
18685.0023271587,26956.7601963906
18692.9059234483,26968.1626755629
18700.8098890824,26979.5656875864
18708.7142239244,26990.9692322646
18716.6189278383,27002.3733094009
18724.5240006878,27013.7779187987
18732.4294423369,27025.1830602619
18740.3352526495,27036.5887335941
18748.2414314899,27047.9949385996
18756.1479787223,27059.4016750822
18764.054894211,27070.8089428465
18771.9621778204,27082.2167416967
18779.8698294151,27093.6250714375
18787.7778488598,27105.0339318735
18795.686236019,27116.4433228096
18803.5949907578,27127.8532440509
18811.504112941,27139.2636954024
18819.4136024337,27150.6746766694
18827.323459101,27162.0861876575
18835.2336828081,27173.498228172
18843.1442734203,27184.9107980188
18851.0552308032,27196.3238970037
18858.9665548221,27207.7375249327
18866.8782453429,27219.151681612
18874.790302231,27230.5663668478
18882.7027253525,27241.9815804466
18890.6155145732,27253.3973222149
18898.5286697591,27264.8135919594
18906.4421907764,27276.230389487
18914.3560774913,27287.6477146047
18922.27032977,27299.0655671196
18930.1849474791,27310.4839468389
18938.0999304849,27321.9028535702
18946.0152786542,27333.3222871209
18953.9309918535,27344.7422472988
18961.8470699499,27356.1627339116
18969.76351281,27367.5837467674
18977.6803203009,27379.0052856742
18985.5974922898,27390.4273504404
18993.5150286437,27401.8499408743
19001.43292923,27413.2730567844
19009.3511939161,27424.6966979795
19017.2698225695,27436.1208642683
19025.1888150576,27447.5455554598
19033.1081712483,27458.9707713631
19041.0278910092,27470.3965117875
19048.9479742083,27481.8227765422
19056.8684207134,27493.2495654367
19064.7892303927,27504.6768782809
19072.7104031143,27516.1047148843
19080.6319387464,27527.533075057
19088.5538371574,27538.9619586091
19096.4760982158,27550.3913653506
19104.39872179,27561.8212950919
19112.3217077487,27573.2517476436
19120.2450559607,27584.6827228162
19128.1687662946,27596.1142204204
19136.0928386196,27607.5462402672
19144.0172728044,27618.9787821676
19151.9420687184,27630.4118459328
19159.8672262306,27641.8454313739
19167.7927452104,27653.2795383025
19175.7186255271,27664.7141665302
19183.6448670503,27676.1493158685
19191.5714696495,27687.5849861295
19199.4984331944,27699.0211771249
19207.4257575547,27710.4578886671
19215.3534426003,27721.8951205681
19223.2814882012,27733.3328726404
19231.2098942273,27744.7711446966
19239.138660549,27756.2099365491
19247.0677870363,27767.649248011
19254.9972735596,27779.0890788949
19262.9271199893,27790.5294290141
19270.857326196,27801.9702981818
19278.7878920502,27813.4116862111
19286.7188174227,27824.8535929156
19294.6501021843,27836.296018109
19302.5817462057,27847.7389616048
19310.5137493581,27859.1824232171
19318.4461115124,27870.6264027597
19326.3788325399,27882.0709000468
19334.3119123118,27893.5159148926
19342.2453506994,27904.9614471117
19350.1791475742,27916.4074965184
19358.1133028077,27927.8540629274
19366.0478162716,27939.3011461536
19373.9826878376,27950.7487460119
19381.9179173774,27962.1968623173
19389.853504763,27973.6454948851
19397.7894498663,27985.0946435304
19405.7257525595,27996.5443080689
19413.6624127148,28007.9944883161
19421.5994302043,28019.4451840876
19429.5368049004,28030.8963951995
19437.4745366757,28042.3481214676
19445.4126254026,28053.800362708
19453.3510709538,28065.253118737
19461.2898732019,28076.706389371
19469.2290320199,28088.1601744265
19477.1685472805,28099.6144737201
19485.1084188569,28111.0692870687
19493.048646622,28122.524614289
19500.9892304491,28133.9804551981
19508.9301702115,28145.4368096132
19516.8714657824,28156.8936773516
19524.8131170353,28168.3510582306
19532.7551238438,28179.808952068
19540.6974860815,28191.2673586812
19548.640203622,28202.7262778882
19556.5832763393,28214.1857095068
19564.5267041072,28225.6456533552
19572.4704867997,28237.1061092515
19580.4146242908,28248.5670770141
19588.3591164547,28260.0285564614
19596.3039631657,28271.4905474119
19604.2491642981,28282.9530496845
19612.1947197264,28294.416063098
19620.140629325,28305.8795874713
19628.0868929686,28317.3436226234
19636.0335105318,28328.8081683738
19643.9804818895,28340.2732245416
19651.9278069165,28351.7387909464
19659.8754854878,28363.2048674078
19667.8235174785,28374.6714537455
19675.7719027636,28386.1385497794
19683.7206412184,28397.6061553295
19691.6697327182,28409.0742702159
19699.6191771385,28420.5428942588
19707.5689743546,28432.0120272786
19715.5191242423,28443.4816690959
19723.4696266771,28454.9518195312
19731.4204815348,28466.4224784052
19739.3716886913,28477.8936455389
19747.3232480224,28489.3653207533
19755.2751594043,28500.8375038695
19763.227422713,28512.3101947088
19771.1800378246,28523.7833930924
19779.1330046155,28535.2570988421
19787.0863229621,28546.7313117793
19795.0399927407,28558.2060317258
19802.994013828,28569.6812585035
19810.9483861005,28581.1569919345
19818.903109435,28592.6332318408
19826.8581837083,28604.1099780448
19834.8136087972,28615.5872303687
19842.7693845788,28627.0649886351
19850.72551093,28638.5432526667
19858.681987728,28650.0220222862
19866.6388148501,28661.5012973164
19874.5959921736,28672.9810775805
19882.5535195758,28684.4613629014
19890.5113969343,28695.9421531025
19898.4696241266,28707.4234480071
19906.4282010304,28718.9052474388
19914.3871275235,28730.3875512211
19922.3464034836,28741.8703591779
19930.3060287887,28753.3536711329
19938.2660033168,28764.8374869101
19946.2263269459,28776.3218063338
19954.1869995543,28787.806629228
19962.1480210202,28799.2919554173
19970.1093912219,28810.777784726
19978.0711100379,28822.2641169787
19986.0331773466,28833.7509520003
19993.9955930267,28845.2382896155
20001.9583569569,28856.7261296493
20009.9214690159,28868.2144719269
20017.8849290825,28879.7033162733
20025.8487370358,28891.192662514
20033.8128927546,28902.6825104745
20041.7773961182,28914.1728599802
20049.7422470056,28925.663710857
20057.7074452962,28937.1550629305
20065.6729908693,28948.6469160268
20073.6388836044,28960.139269972
20081.605123381,28971.6321245922
20089.5717100786,28983.1254797137
20097.538643577,28994.6193351629
20105.505923756,29006.1136907665
20113.4735504953,29017.6085463509
20121.441523675,29029.1039017432
20129.409843175,29040.5997567701
20137.3785088755,29052.0961112586
20145.3475206566,29063.592965036
20153.3168783986,29075.0903179295
20161.2865819819,29086.5881697664
20169.2566312868,29098.0865203744
20177.227026194,29109.5853695809
20185.197766584,29121.0847172138
20193.1688523375,29132.5845631009
20201.1402833353,29144.0849070701
20209.1120594582,29155.5857489497
20217.0841805871,29167.0870885678
20225.0566466031,29178.5889257527
20233.0294573872,29190.0912603329
20241.0026128207,29201.5940921369
20248.9761127847,29213.0974209936
20256.9499571606,29224.6012467315
20264.9241458299,29236.1055691798
20272.898678674,29247.6103881675
20280.8735555746,29259.1157035236
20288.8487764133,29270.6215150775
20296.8243410717,29282.1278226586
20304.8002494319,29293.6346260964
20312.7765013757,29305.1419252205
20320.753096785,29316.6497198607
20328.7300355419,29328.1580098469
20336.7073175287,29339.6667950089
20344.6849426275,29351.176075177
20352.6629107206,29362.6858501814
20360.6412216905,29374.1961198523
20368.6198754196,29385.7068840202
20376.5988717904,29397.2181425157
20384.5782106857,29408.7298951694
20392.5578919881,29420.2421418123
20400.5379155804,29431.7548822751
20408.5182813455,29443.2681163889
20416.4989891663,29454.7818439848
20424.480038926,29466.2960648942
20432.4614305076,29477.8107789483
20440.4431637943,29489.3259859787
20448.4252386694,29500.841685817
20456.4076550162,29512.3578782949
20464.3904127182,29523.8745632442
20472.3735116589,29535.3917404969
20480.3569517219,29546.909409885
20488.3407327909,29558.4275712408
20496.3248547496,29569.9462243965
20504.3093174819,29581.4653691845
20512.2941208716,29592.9850054373
20520.2792648028,29604.5051329876
20528.2647491595,29616.0257516682
20536.250573826,29627.5468613118
20544.2367386863,29639.0684617516
20552.2232436248,29650.5905528205
20560.210088526,29662.1131343517
20568.1972732742,29673.6362061786
20576.1847977541,29685.1597681347
20584.1726618502,29696.6838200534
20592.1608654472,29708.2083617685
20600.1494084299,29719.7333931136
20608.1382906832,29731.2589139227
20616.1275120921,29742.7849240297
20624.1170725414,29754.3114232689
20632.1069719163,29765.8384114743
20640.097210102,29777.3658884804
20648.0877869838,29788.8938541215
20656.0787024469,29800.4223082323
20664.0699563767,29811.9512506473
20672.0615486588,29823.4806812015
20680.0534791786,29835.0105997296
20688.0457478219,29846.5410060667
20696.0383544743,29858.0719000479
20704.0312990216,29869.6032815084
20712.0245813497,29881.1351502836
20720.0182013446,29892.6675062089
20728.0121588921,29904.2003491198
20736.0064538785,29915.7336788521
20744.00108619,29927.2674952416
20751.9960557127,29938.801798124
20759.991362333,29950.3365873355
20767.9870059373,29961.8718627121
20775.982986412,29973.4076240901
20783.9793036438,29984.9438713058
20791.9759575193,29996.4806041956
20799.9729479251,30008.0178225962
20807.9702747481,30019.5555263441
20815.9679378751,30031.0937152761
20823.9659371931,30042.6323892292
20831.9642725891,30054.1715480403
20839.9629439501,30065.7111915466
20847.9619511633,30077.2513195852
20855.961294116,30088.7919319934
20863.9609726955,30100.3330286088
20871.9609867892,30111.8746092688
20879.9613362845,30123.416673811
20887.9620210691,30134.9592220734
20895.9630410304,30146.5022538936
20903.9643960562,30158.0457691098
20911.9660860343,30169.5897675599
20919.9681108525,30181.1342490822
20927.9704703988,30192.679213515
20935.9731645611,30204.2246606967
20943.9761932274,30215.7705904658
20951.9795562861,30227.3170026609
20959.9832536252,30238.8638971208
20967.987285133,30250.4112736843
20975.991650698,30261.9591321903
20983.9963502086,30273.507472478
20992.0013835532,30285.0562943865
21000.0067506205,30296.605597755
21008.0124512992,30308.1553824229
21016.0184854779,30319.7056482298
21024.0248530456,30331.2563950152
21032.031553891,30342.8076226188
21040.0385879032,30354.3593308804
21048.0459549712,30365.91151964
21056.0536549841,30377.4641887375
21064.061687831,30389.0173380131
21072.0700534014,30400.570967307
21080.0787515843,30412.1250764596
21088.0877822694,30423.6796653112
21096.097145346,30435.2347337026
21104.1068407038,30446.7902814742
21112.1168682323,30458.3463084669
21120.1272278212,30469.9028145216
21128.1379193603,30481.4597994792
21136.1489427395,30493.0172631808
21144.1602978487,30504.5752054676
21152.1719845778,30516.1336261809
21160.1840028169,30527.692525162
21168.1963524563,30539.2519022525
21176.209033386,30550.8117572941
21184.2220454964,30562.3720901283
21192.2353886777,30573.932900597
21200.2490628206,30585.4941885422
21208.2630678154,30597.0559538058
21216.2774035527,30608.61819623
21224.2920699231,30620.1809156571
21232.3070668175,30631.7441119293
21240.3223941265,30643.3077848891
21248.338051741,30654.8719343791
21256.3540395521,30666.4365602419
21264.3703574506,30678.0016623202
21272.3870053276,30689.567240457
21280.4039830744,30701.1332944952
21288.4212905821,30712.6998242778
21296.438927742,30724.2668296481
21304.4568944455,30735.8343104492
21312.475190584,30747.4022665246
21320.493816049,30758.9706977178
21328.5127707322,30770.5396038723
21336.5320545251,30782.1089848318
21344.5516673195,30793.6788404402
21352.5716090072,30805.2491705412
21360.59187948,30816.8199749789
21368.6124786299,30828.3912535974
21376.6334063489,30839.9630062409
21384.654662529,30851.5352327537
21392.6762470625,30863.1079329802
21400.6981598415,30874.6811067649
21408.7204007583,30886.2547539524
21416.7429697053,30897.8288743874
21424.7658665749,30909.4034679147
21432.7890912596,30920.9785343793
21440.812643652,30932.5540736261
21448.8365236447,30944.1300855004
21456.8607311305,30955.7065698471
21464.8852660021,30967.2835265119
21472.9101281524,30978.8609553399
21480.9353174743,30990.4388561768
21488.9608338608,31002.0172288681
21496.9866772049,31013.5960732597
21505.0128473999,31025.1753891973
21513.0393443388,31036.7551765268
21521.0661679151,31048.3354350943
21529.0933180219,31059.9161647459
21537.1207945527,31071.4973653278
21545.1485974011,31083.0790366864
21553.1767264605,31094.6611786681
21561.2051816247,31106.2437911193
21569.2339627871,31117.8268738868
21577.2630698418,31129.4104268173
21585.2925026823,31140.9944497576
21593.3222612028,31152.5789425545
21601.3523452971,31164.1639050553
21609.3827548592,31175.7493371069
21617.4134897833,31187.3352385565
21625.4445499635,31198.9216092517
21633.4759352942,31210.5084490396
21641.5076456695,31222.095757768
21649.5396809839,31233.6835352843
21657.5720411318,31245.2717814363
21665.6047260078,31256.8604960719
21673.6377355064,31268.4496790389
21681.6710695222,31280.0393301855
21689.7047279501,31291.6294493596
21697.7387106848,31303.2200364095
21705.7730176212,31314.8110911835
21713.8076486541,31326.4026135301
21721.8426036786,31337.9946032977
21729.8778825897,31349.587060335
21737.9134852826,31361.1799844906
21745.9494116525,31372.7733756134
21753.9856615947,31384.3672335522
21762.0222350044,31395.9615581562
21770.0591317771,31407.5563492743
21778.0963518082,31419.1516067557
21786.1338949933,31430.7473304498
21794.171761228,31442.3435202059
21802.209950408,31453.9401758736
21810.248462429,31465.5372973024
21818.2872971868,31477.134884342
21826.3264545772,31488.7329368422
21834.3659344963,31500.3314546528
21842.4057368401,31511.9304376238
21850.4458615045,31523.5298856053
21858.4863083858,31535.1297984475
21866.5270773802,31546.7301760006
21874.5681683839,31558.331018115
21882.6095812933,31569.9323246411
21890.6513160048,31581.5340954295
21898.6933724148,31593.1363303309
21906.73575042,31604.7390291959
21914.7784499169,31616.3421918754
21922.8214708022,31627.9458182204
21930.8648129726,31639.5499080819
21938.908476325,31651.154461311
21946.9524607563,31662.7594777589
21954.9967661633,31674.3649572769
21963.041392443,31685.9708997166
21971.0863394926,31697.5773049293
21979.1316072092,31709.1841727666
21987.17719549,31720.7915030804
21995.2231042323,31732.3992957223
22003.2693333334,31744.0075505443
22011.3158826907,31755.6162673983
22019.3627522016,31767.2254461365
22027.4099417638,31778.8350866109
22035.4574512748,31790.4451886739
22043.5052806322,31802.0557521778
22051.5534297339,31813.6667769751
22059.6018984776,31825.2782629184
22067.6506867611,31836.8902098602
22075.6997944824,31848.5026176533
22083.7492215396,31860.1154861506
22091.7989678305,31871.728815205
22099.8490332534,31883.3426046695
22107.8994177065,31894.9568543971
22115.950121088,31906.5715642413
22124.0011432961,31918.1867340551
22132.0524842294,31929.8023636921
22140.1041437863,31941.4184530057
22148.1561218652,31953.0350018494
22156.2084183647,31964.6520100771
22164.2610331835,31976.2694775424
22172.3139662203,31987.8874040992
22180.3672173739,31999.5057896014
22188.420786543,32011.1246339032
22196.4746736266,32022.7439368586
22204.5288785237,32034.3636983219
22212.5834011332,32045.9839181474
22220.6382413543,32057.6045961896
22228.6933990862,32069.2257323028
22236.7488742279,32080.8473263418
22244.8046666789,32092.4693781613
22252.8607763384,32104.091887616
22260.917203106,32115.7148545608
22268.9739468809,32127.3382788506
22277.0310075629,32138.9621603407
22285.0883850515,32150.586498886
22293.1460792463,32162.2112943418
22301.2040900471,32173.8365465636
22309.2624173537,32185.4622554066
22317.3210610659,32197.0884207265
22325.3800210836,32208.7150423789
22333.439297307,32220.3421202194
22341.4988896358,32231.9696541039
22349.5587979704,32243.5976438882
22357.6190222109,32255.2260894283
22365.6795622574,32266.8549905804
22373.7404180103,32278.4843472005
22381.80158937,32290.1141591448
22389.8630762369,32301.7444262699
22397.9248785114,32313.375148432
22405.9869960942,32325.0063254877
22414.0494288858,32336.6379572936
22422.1121767869,32348.2700437064
22430.1752396982,32359.902584583
22438.2386175206,32371.5355797801
22446.3023101548,32383.1690291548
22454.3663175019,32394.8029325642
22462.4306394628,32406.4372898653
22470.4952759386,32418.0721009155
22478.5602268304,32429.707365572
22486.6254920393,32441.3430836924
22494.6910714665,32452.979255134
22502.7569650135,32464.6158797545
22510.8231725815,32476.2529574117
22518.889694072,32487.8904879632
22526.9565293864,32499.528471267
22535.0236784263,32511.166907181
22543.0911410933,32522.8057955632
22551.1589172891,32534.4451362719
22559.2270069154,32546.0849291651
22567.2954098739,32557.7251741014
22575.3641260667,32569.3658709389
22583.4331553954,32581.0070195363
22591.5024977622,32592.6486197522
22599.5721530691,32604.2906714451
22607.6421212182,32615.9331744739
22615.7124021116,32627.5761286974
22623.7829956515,32639.2195339745
22631.8539017403,32650.8633901643
22639.9251202803,32662.5076971258
22647.9966511738,32674.1524547183
22656.0684943235,32685.7976628011
22664.1406496316,32697.4433212335
22672.213117001,32709.089429875
22680.2858963342,32720.7359885852
22688.3589875339,32732.3829972236
22696.4323905028,32744.0304556501
22704.506105144,32755.6783637243
22712.5801313601,32767.3267213064
22720.6544690542,32778.9755282561
22728.7291181292,32790.6247844336
22736.8040784884,32802.2744896991
22744.8793500347,32813.9246439127
22752.9549326713,32825.575246935
22761.0308263016,32837.2262986261
22769.1070308289,32848.8777988468
22777.1835461564,32860.5297474575
22785.2603721877,32872.182144319
22793.3375088263,32883.834989292
22801.4149559756,32895.4882822374
22809.4927135393,32907.1420230161
22817.5707814211,32918.7962114891
22825.6491595248,32930.4508475177
22833.727847754,32942.1059309629
22841.8068460127,32953.761461686
22849.8861542047,32965.4174395485
22857.9657722341,32977.0738644118
22866.0457000049,32988.7307361374
22874.1259374211,33000.388054587
22882.2064843869,33012.0458196222
22890.2873408066,33023.704031105
22898.3685065843,33035.3626888971
22906.4499816244,33047.0217928606
22914.5317658314,33058.6813428575
22922.6138591095,33070.3413387499
22930.6962613635,33082.0017804001
22938.7789724977,33093.6626676704
22946.8619924169,33105.3240004232
22954.9453210257,33116.985778521
22963.0289582288,33128.6480018263
22971.1129039311,33140.3106702018
22979.1971580374,33151.9737835103
22987.2817204526,33163.6373416145
22995.3665910818,33175.3013443774
23003.4517698299,33186.9657916619
23011.537256602,33198.6306833312
23019.6230513032,33210.2960192484
23027.7091538389,33221.9617992767
23035.7955641142,33233.6280232795
23043.8822820345,33245.2946911202
23051.9693075052,33256.9618026623
23060.0566404317,33268.6293577693
23068.1442807195,33280.297356305
23076.2322282741,33291.9657981331
23084.3204830012,33303.6346831173
23092.4090448065,33315.3040111217
23100.4979135957,33326.9737820103
23108.5870892745,33338.643995647
23116.6765717489,33350.3146518961
23124.7663609246,33361.9857506219
23132.8564567078,33373.6572916886
23140.9468590044,33385.3292749607
23149.0375677205,33397.0017003026
23157.1285827622,33408.6745675791
23165.2199040357,33420.3478766546
23173.3115314473,33432.0216273941
23181.4034649033,33443.6958196622
23189.49570431,33455.370453324
23197.5882495739,33467.0455282444
23205.6811006015,33478.7210442885
23213.7742572992,33490.3970013214
23221.8677195737,33502.0733992084
23229.9614873316,33513.7502378149
23238.0555604797,33525.4275170062
23246.1499389247,33537.1052366479
23254.2446225734,33548.7833966054
23262.3396113327,33560.4619967445
23270.4349051095,33572.1410369309
23278.5305038109,33583.8205170304
23286.6264073439,33595.5004369089
23294.7226156155,33607.1807964324
23302.819128533,33618.861595467
23310.9159460036,33630.5428338788
23319.0130679345,33642.224511534
23327.1104942331,33653.9066282989
23335.2082248068,33665.58918404
23343.3062595629,33677.2721786237
23351.4045984091,33688.9556119165
23359.5032412529,33700.6394837851
23367.6021880018,33712.3237940963
23375.7014385636,33724.0085427167
23383.800992846,33735.6937295133
23391.9008507567,33747.379354353
23400.0010122037,33759.0654171029
23408.1014770947,33770.7519176301
23416.2022453378,33782.4388558018
23424.3033168409,33794.1262314852
23432.4046915121,33805.8140445478
23440.5063692596,33817.5022948569
23448.6083499914,33829.1909822801
23456.7106336159,33840.880106685
23464.8132200413,33852.5696679393
23472.9161091759,33864.2596659107
23481.0193009282,33875.9501004671
23489.1227952066,33887.6409714764
23497.2265919196,33899.3322788066
23505.3306909757,33911.0240223258
23513.4350922837,33922.7162019021
23521.539795752,33934.4088174038
23529.6448012896,33946.1018686992
23537.7501088051,33957.7953556567
23545.8557182074,33969.4892781448
23553.9616294054,33981.183636032
23562.067842308,33992.878429187
23570.1743568242,34004.5736574785
23578.2811728632,34016.2693207753
23586.3882903339,34027.9654189462
23594.4957091457,34039.6619518603
23602.6034292076,34051.3589193865
23610.711450429,34063.056321394
23618.8197727191,34074.754157752
23626.9283959875,34086.4524283297
23635.0373201435,34098.1511329965
23643.1465450965,34109.8502716217
23651.2560707563,34121.549844075
23659.3658970323,34133.2498502259
23667.4760238343,34144.9502899441
23675.5864510718,34156.6511630992
23683.6971786548,34168.3524695612
23691.808206493,34180.0542091998
23699.9195344963,34191.7563818852
23708.0311625746,34203.4589874873
23716.1430906379,34215.1620258763
23724.2553185963,34226.8654969224
23732.3678463597,34238.5694004958
23740.4806738385,34250.273736467
23748.5938009427,34261.9785047064
23756.7072275827,34273.6837050844
23764.8209536686,34285.3893374718
23772.934979111,34297.0954017391
23781.0493038201,34308.8018977572
23789.1639277066,34320.5088253968
23797.2788506808,34332.2161845289
23805.3940726533,34343.9239750244
23813.5095935349,34355.6321967544
23821.6254132361,34367.3408495901
23829.7415316677,34379.0499334027
23837.8579487405,34390.7594480634
23845.9746643653,34402.4693934436
23854.091678453,34414.1797694148
23862.2089909146,34425.8905758485
23870.3266016611,34437.6018126163
23878.4445106035,34449.3134795899
23886.5627176529,34461.025576641
23894.6812227205,34472.7381036414
23902.8000257175,34484.4510604631
23910.9191265551,34496.164446978
23919.0385251447,34507.8782630583
23927.1582213977,34519.5925085759
23935.2782152254,34531.3071834032
23943.3985065394,34543.0222874125
23951.5190952511,34554.737820476
23959.6399812722,34566.4537824663
23967.7611645143,34578.1701732558
23975.882644889,34589.8869927171
23984.0044223082,34601.6042407229
23992.1264966836,34613.321917146
24000.248867927,34625.0400218591
24008.3715359503,34636.7585547352
24016.4945006655,34648.4775156472
24024.6177619847,34660.1969044681
24032.7413198197,34671.9167210711
24040.8651740828,34683.6369653294
24048.9893246861,34695.3576371162
24057.1137715419,34707.0787363049
24065.2385145622,34718.800262769
24073.3635536596,34730.5222163818
24081.4888887463,34742.2445970169
24089.6145197348,34753.9674045481
24097.7404465375,34765.690638849
24105.866669067,34777.4142997934
24113.9931872357,34789.1383872552
24122.1200009565,34800.8629011083
24130.2471101418,34812.5878412268
24138.3745147045,34824.3132074847
24146.5022145573,34836.0389997562
24154.6302096131,34847.7652179155
24162.7584997847,34859.491861837
24170.8870849851,34871.218931395
24179.0159651272,34882.946426464
24187.1451401241,34894.6743469186
24195.2746098889,34906.4026926333
24203.4043743347,34918.1314634828
24211.5344333747,34929.860659342
24219.6647869221,34941.5902800855
24227.7954348903,34953.3203255884
24235.9263771925,34965.0507957256
24244.0576137422,34976.7816903721
24252.1891444528,34988.5130094032
24260.3209692378,35000.2447526939
24268.4530880108,35011.9769201195
24276.5855006853,35023.7095115555
24284.718207175,35035.4425268772
24292.8512073936,35047.1759659601
24300.9845012548,35058.9098286798
24309.1180886724,35070.6441149118
24317.2519695604,35082.3788245321
24325.3861438325,35094.1139574162
24333.5206114028,35105.8495134401
24341.6553721852,35117.5854924797
24349.7904260938,35129.3218944111
24357.9257730427,35141.0587191102
24366.0614129461,35152.7959664532
24374.1973457181,35164.5336363164
24382.333571273,35176.271728576
24390.4700895251,35188.0102431084
24398.6069003888,35199.7491797901
24406.7440037784,35211.4885384975
24414.8813996085,35223.2283191073
24423.0190877935,35234.9685214961
24431.1570682479,35246.7091455406
24439.2953408865,35258.4501911176
24447.4339056237,35270.191658104
24455.5727623744,35281.9335463767
24463.7119110533,35293.6758558128
24471.8513515752,35305.4185862893
24479.9910838549,35317.1617376834
24488.1311078074,35328.9053098724
24496.2714233475,35340.6493027334
24504.4120303904,35352.393716144
24512.552928851,35364.1385499815
24520.6941186444,35375.8838041234
24528.8355996859,35387.6294784474
24536.9773718906,35399.3755728311
24545.1194351737,35411.1220871523
24553.2617894505,35422.8690212887
24561.4044346365,35434.6163751181
24569.5473706469,35446.3641485187
24577.6905973973,35458.1123413683
24585.8341148031,35469.860953545
24593.9779227798,35481.609984927
24602.1220212432,35493.3594353926
24610.2664101087,35505.10930482
24618.4110892922,35516.8595930876
24626.5560587092,35528.6103000738
24634.7013182758,35540.3614256572
24642.8468679075,35552.1129697163
24650.9927075205,35563.8649321297
24659.1388370305,35575.6173127763
24667.2852563536,35587.3701115347
24675.4319654058,35599.1233282839
24683.5789641032,35610.8769629027
24691.7262523619,35622.6310152703
24699.8738300981,35634.3854852655
24708.021697228,35646.1403727677
24716.169853668,35657.895677656
24724.3182993342,35669.6513998096
24732.4670341431,35681.407539108
24740.6160580112,35693.1640954305
24748.7653708548,35704.9210686567
24756.9149725906,35716.678458666
24765.064863135,35728.4362653382
24773.2150424046,35740.194488553
24781.3655103163,35751.95312819
24789.5162667865,35763.7121841291
24797.6673117322,35775.4716562503
24805.8186450701,35787.2315444336
24813.9702667171,35798.9918485588
24822.12217659,35810.7525685063
24830.2743746059,35822.5137041561
24838.4268606817,35834.2752553886
24846.5796347344,35846.037222084
24854.7326966812,35857.7996041227
24862.8860464392,35869.5624013852
24871.0396839256,35881.325613752
24879.1936090576,35893.0892411037
24887.3478217525,35904.853283321
24895.5023219277,35916.6177402846
24903.6571095005,35928.3826118754
24911.8121843883,35940.1478979741
24919.9675465086,35951.9135984618
24928.123195779,35963.6797132193
24936.2791321169,35975.4462421279
24944.4353554401,35987.2131850687
24952.5918656662,35998.9805419228
24960.7486627129,36010.7483125716
24968.9057464979,36022.5164968964
24977.0631169391,36034.2850947786
24985.2207739543,36046.0541060997
24993.3787174614,36057.8235307412
25001.5369473784,36069.5933685849
25009.6954636232,36081.3636195123
25017.8542661139,36093.1342834052
25026.0133547685,36104.9053601454
25034.1727295053,36116.6768496149
25042.3323902424,36128.4487516956
25050.4923368979,36140.2210662696
25058.6525693903,36151.9937932188
25066.8130876378,36163.7669324255
25074.9738915587,36175.5404837719
25083.1349810716,36187.3144471404
25091.2963560948,36199.0888224132
25099.4580165468,36210.8636094728
25107.6199623463,36222.6388082017
25115.7821934118,36234.4144184824
25123.9447096619,36246.1904401977
25132.1075110154,36257.9668732301
25140.270597391,36269.7437174625
25148.4339687075,36281.5209727777
25156.5976248836,36293.2986390586
25164.7615658384,36305.0767161882
25172.9257914907,36316.8552040494
25181.0903017594,36328.6341025254
25189.2550965636,36340.4134114993
25197.4201758224,36352.1931308545
25205.5855394549,36363.9732604741
25213.7511873802,36375.7538002416
25221.9171195175,36387.5347500403
25230.0833357861,36399.3161097539
25238.2498361053,36411.0978792657
25246.4166203943,36422.8800584596
25254.5836885727,36434.6626472191
25262.7510405597,36446.445645428
25270.918676275,36458.2290529701
25279.0865956379,36470.0128697295
25287.2547985682,36481.7970955899
25295.4232849853,36493.5817304354
25303.592054809,36505.3667741502
25311.7611079589,36517.1522266184
25319.9304443548,36528.9380877241
25328.1000639166,36540.7243573518
25336.2699665639,36552.5110353857
25344.4401522168,36564.2981217102
25352.6106207951,36576.0856162099
25360.7813722189,36587.8735187693
25368.9524064081,36599.661829273
25377.1237232828,36611.4505476057
25385.2953227632,36623.2396736521
25393.4672047693,36635.0292072971
25401.6393692214,36646.8191484255
25409.8118160397,36658.6094969223
25417.9845451446,36670.4002526724
25426.1575564563,36682.1914155609
25434.3308498953,36693.9829854731
25442.5044253819,36705.774962294
25450.6782828367,36717.5673459089
25458.8524221801,36729.3601362032
25467.0268433328,36741.1533330623
25475.2015462152,36752.9469363715
25483.3765307482,36764.7409460166
25491.5517968523,36776.5353618829
25499.7273444483,36788.3301838562
25507.903173457,36800.1254118223
25516.0792837993,36811.9210456668
25524.2556753959,36823.7170852756
25532.4323481679,36835.5135305347
25540.6093020361,36847.3103813299
25548.7865369216,36859.1076375474
25556.9640527454,36870.9052990733
25565.1418494287,36882.7033657937
25573.3199268926,36894.5018375948
25581.4982850582,36906.3007143629
25589.6769238468,36918.0999959844
25597.8558431796,36929.8996823457
25606.035042978,36941.6997733334
25614.2145231634,36953.5002688338
25622.3942836571,36965.3011687338
25630.5743243806,36977.1024729198
25638.7546452554,36988.9041812787
25646.9352462029,37000.7062936973
25655.1161271449,37012.5088100624
25663.297288003,37024.311730261
25671.4787286987,37036.11505418
25679.6604491538,37047.9187817066
25687.8424492901,37059.7229127278
